age,gender,height_cm,weight_kg,mod_act_hr_per_week,vig_act_hr_per_week
14.0,Female,167.64000000000001,55.791861510000004,1.0,6.0
17.0,Male,172.72,54.4310844,1.0,6.0
55.0,Female,162.56,58.9670081,15.0,
57.0,Male,170.18,95.2543977,6.0,
59.0,Female,165.1,54.4310844,6.0,
33.0,Male,187.96,99.79032140000001,10.0,0.0
32.0,Female,165.1,54.4310844,10.0,2.0
55.0,Male,154.94,104.32624510000001,8.0,4.0
56.0,Female,152.4,64.41011654,0.0,0.0
56.0,Female,167.64000000000001,77.1107029,10.0,10.0
57.0,Female,165.1,58.9670081,,
75.0,Male,175.26,86.1825503,10.0,
50.0,Male,187.96,86.1825503,3.0,2.0
18.0,Male,182.88,95.2543977,10.0,10.0
53.0,Female,170.18,104.32624510000001,4.0,1.0
16.0,Female,162.56,108.8621688,1.0,1.0
71.0,Male,172.72,76.20351816,,
38.0,Female,167.64000000000001,88.45051215000001,5.0,2.0
37.0,Male,187.96,131.5417873,6.0,1.0
51.0,Male,172.72,113.3980925,42.0,
53.0,Female,162.56,68.0388555,40.0,
27.0,Female,162.56,108.8621688,32.0,
44.0,Male,170.18,70.76040972,16.0,2.0
34.0,Female,157.48000000000002,49.895160700000005,14.0,0.0
76.0,Female,157.48000000000002,52.163122550000004,10.0,0.0
75.0,Female,167.64000000000001,90.718474,10.0,0.0
89.0,Female,167.64000000000001,90.718474,,
28.0,Female,154.94,113.3980925,2.0,0.0
37.0,Male,180.34,113.3980925,5.0,
38.0,Female,167.64000000000001,90.718474,5.0,
76.0,Male,154.94,86.63614267,25.0,15.0
71.0,Unknown,160.02,81.19303423000001,28.0,25.0
43.0,Male,182.88,97.52235955,40.0,50.0
28.0,Female,180.34,92.98643585,12.0,2.0
29.0,Male,170.18,58.9670081,7.0,2.0
86.0,Male,172.72,72.57477920000001,0.0,0.0
63.0,Female,160.02,79.37866475,6.0,
42.0,Female,157.48000000000002,90.718474,30.0,
69.0,Male,175.26,135.62411863,6.0,
68.0,Female,157.48000000000002,74.84274105,12.0,
50.0,Female,167.64000000000001,77.1107029,12.0,0.0
54.0,Male,198.12,140.6136347,0.0,0.0
54.0,Male,182.88,113.3980925,20.0,5.0
51.0,Female,162.56,63.502931800000006,,7.0
58.0,Male,182.88,68.0388555,30.0,7.0
59.0,Female,175.26,63.502931800000006,3.0,5.0
60.0,Male,182.88,68.0388555,5.0,10.0
62.0,Male,172.72,90.718474,40.0,0.0
54.0,Female,170.18,111.13013065000001,48.0,0.0
24.0,Male,190.5,81.6466266,60.0,0.0
21.0,Male,190.5,79.37866475,60.0,10.0
72.0,Female,160.02,63.502931800000006,9.0,2.0
75.0,Male,180.34,99.79032140000001,10.0,3.0
56.0,Female,162.56,72.57477920000001,24.0,2.0
59.0,Male,175.26,81.6466266,30.0,4.0
22.0,Female,157.48000000000002,58.9670081,20.0,2.0
20.0,Female,167.64000000000001,68.0388555,20.0,2.0
59.0,Female,162.56,69.85322498000001,12.0,1.0
47.0,Female,162.56,102.05828325,0.0,0.0
54.0,Male,198.12,120.20197805000001,8.0,4.0
79.0,Male,170.18,104.32624510000001,6.0,
74.0,Female,152.4,49.895160700000005,60.0,
56.0,Male,182.88,88.45051215000001,30.0,10.0
54.0,Female,165.1,60.32778521,15.0,1.0
68.0,Female,162.56,68.0388555,10.0,
44.0,Female,154.94,145.14955840000002,40.0,
15.0,Male,154.94,136.077711,20.0,
14.0,Male,124.46000000000001,80.28584949,50.0,3.0
75.0,Male,175.26,79.37866475,20.0,3.0
79.0,Male,180.34,113.3980925,25.0,2.0
77.0,Female,175.26,65.77089365,25.0,
71.0,Female,157.48000000000002,63.502931800000006,10.0,0.0
59.0,Male,180.34,83.91458845000001,4.0,1.0
59.0,Female,165.1,70.30681735,2.0,1.0
52.0,Male,172.72,72.57477920000001,,40.0
50.0,Female,165.1,68.0388555,5.0,
65.0,Female,167.64000000000001,76.20351816,6.0,
48.0,Male,180.34,83.91458845000001,40.0,3.0
50.0,Female,165.1,54.4310844,30.0,0.0
20.0,Male,182.88,74.84274105,30.0,
16.0,Female,165.1,56.69904625,30.0,7.0
50.0,Male,162.56,58.05982336,30.0,2.0
67.0,Male,170.18,104.32624510000001,,
65.0,Female,152.4,54.4310844,,
47.0,Female,162.56,81.6466266,10.0,
26.0,Male,172.72,108.8621688,5.0,
19.0,Male,154.94,77.1107029,15.0,
16.0,Male,180.34,68.0388555,10.0,
43.0,Male,190.5,83.91458845000001,16.0,8.0
15.0,Male,182.88,90.718474,20.0,12.0
71.0,Female,154.94,72.57477920000001,10.0,0.0
53.0,Male,190.5,86.1825503,40.0,20.0
87.0,Male,172.72,77.1107029,20.0,1.0
70.0,Male,154.94,113.3980925,10.0,3.0
86.0,Female,160.02,69.85322498000001,14.0,
84.0,Male,170.18,77.1107029,15.0,
84.0,Female,149.86,52.163122550000004,20.0,
54.0,Female,172.72,131.5417873,1.0,
57.0,Female,149.86,48.534383590000004,52.0,30.0
80.0,Male,172.72,79.37866475,,
53.0,Male,154.94,89.35769689,,8.0
47.0,Female,170.18,86.1825503,,10.0
52.0,Female,157.48000000000002,79.37866475,2.0,
58.0,Male,182.88,94.34721296000001,8.0,
49.0,Female,157.48000000000002,62.142154690000005,7.0,3.0
86.0,Female,167.64000000000001,78.92507238,6.0,
72.0,Female,160.02,83.91458845000001,17.0,
79.0,Male,170.18,108.8621688,40.0,
76.0,Female,154.94,81.6466266,40.0,
50.0,Female,162.56,1.81436948,0.0,0.0
53.0,Male,182.88,99.79032140000001,5.0,0.0
49.0,Female,160.02,64.41011654,10.0,
25.0,Female,167.64000000000001,72.57477920000001,20.0,3.0
18.0,Male,172.72,77.1107029,5.0,5.0
82.0,Male,187.96,117.9340162,3.0,1.0
81.0,Female,165.1,102.05828325,5.0,
27.0,Female,175.26,72.57477920000001,10.0,
31.0,Male,193.04,108.8621688,10.0,
51.0,Male,154.94,94.80080533,20.0,3.0
48.0,Female,160.02,58.9670081,15.0,1.0
77.0,Male,175.26,83.00740371,20.0,0.0
57.0,Male,190.5,79.37866475,10.0,2.0
88.0,Male,182.88,95.2543977,6.0,
75.0,Female,165.1,49.895160700000005,10.0,
52.0,Female,167.64000000000001,58.9670081,6.0,
53.0,Male,172.72,90.718474,15.0,7.0
52.0,Female,172.72,63.502931800000006,25.0,10.0
24.0,Female,165.1,54.4310844,10.0,5.0
22.0,Male,180.34,95.2543977,20.0,10.0
21.0,Female,162.56,74.84274105,10.0,5.0
42.0,Male,193.04,136.077711,40.0,70.0
30.0,Male,170.18,68.0388555,,
35.0,Male,165.1,81.6466266,2.0,2.0
65.0,Male,167.64000000000001,64.41011654,14.0,1.0
62.0,Male,154.94,145.14955840000002,0.0,0.0
15.0,Male,172.72,72.57477920000001,0.0,0.0
65.0,Male,170.18,81.6466266,48.0,
57.0,Female,152.4,52.163122550000004,20.0,
72.0,Male,154.94,81.6466266,8.0,0.0
54.0,Female,152.4,52.163122550000004,18.0,0.0
20.0,Female,160.02,54.4310844,4.0,6.0
36.0,Female,154.94,72.57477920000001,,
10.0,Female,144.78,45.359237,,
49.0,Male,165.1,82.55381134000001,,
27.0,Female,160.02,49.895160700000005,2.0,
60.0,Male,172.72,88.45051215000001,3.0,0.0
56.0,Female,152.4,63.502931800000006,6.0,0.0
43.0,Female,160.02,63.502931800000006,15.0,5.0
14.0,Male,160.02,65.77089365,9.0,3.0
12.0,Female,157.48000000000002,52.163122550000004,9.0,3.0
78.0,Male,182.88,90.718474,20.0,10.0
75.0,Female,170.18,107.04779932000001,20.0,20.0
38.0,Male,167.64000000000001,90.718474,18.0,
10.0,Male,144.78,54.4310844,20.0,20.0
32.0,Female,170.18,113.3980925,18.0,
14.0,Male,154.94,65.77089365,20.0,20.0
39.0,Female,170.18,92.98643585,10.0,3.0
45.0,Male,152.4,56.69904625,,
23.0,Female,124.46000000000001,52.163122550000004,,
53.0,Male,185.42,95.2543977,3.0,2.0
52.0,Female,154.94,104.32624510000001,3.0,
54.0,Male,182.88,77.1107029,12.0,
67.0,Male,187.96,113.3980925,,8.0
48.0,Male,157.48000000000002,52.61671492,1.0,0.0
48.0,Female,160.02,58.9670081,1.0,0.0
57.0,Male,170.18,131.5417873,10.0,0.0
21.0,Female,182.88,63.502931800000006,3.0,0.0
74.0,Female,172.72,68.0388555,2.0,
73.0,Female,167.64000000000001,86.1825503,2.0,0.0
66.0,Male,198.12,124.73790175,5.0,
65.0,Female,170.18,68.0388555,9.0,
69.0,Female,167.64000000000001,68.0388555,10.0,
72.0,Male,182.88,86.1825503,26.0,7.0
58.0,Male,182.88,94.34721296000001,40.0,0.0
50.0,Female,160.02,68.0388555,60.0,0.0
63.0,Female,167.64000000000001,73.93555631000001,4.0,
65.0,Male,180.34,99.79032140000001,2.0,
51.0,Male,167.64000000000001,86.1825503,3.0,5.0
51.0,Female,162.56,67.13167076,5.0,0.0
80.0,Male,175.26,99.79032140000001,7.0,2.0
71.0,Male,175.26,78.01788764,15.0,4.0
67.0,Female,162.56,49.895160700000005,15.0,2.0
78.0,Male,172.72,93.89362059,10.0,1.0
75.0,Female,162.56,72.57477920000001,12.0,1.0
36.0,Male,172.72,99.79032140000001,4.0,4.0
33.0,Female,165.1,61.68856232,4.0,0.0
48.0,Male,172.72,86.1825503,10.0,0.0
46.0,Female,165.1,86.1825503,10.0,0.0
10.0,Male,134.62,28.576319310000002,20.0,4.0
10.0,Female,134.62,27.2155422,20.0,9.0
5.0,Male,91.44,18.143694800000002,20.0,7.0
55.0,Female,167.64000000000001,76.20351816,4.0,1.0
51.0,Female,175.26,81.6466266,3.0,
51.0,Male,187.96,102.05828325,5.0,2.0
59.0,Male,165.1,95.2543977,20.0,45.0
74.0,Female,157.48000000000002,72.57477920000001,3.0,
56.0,Female,154.94,77.1107029,17.0,
66.0,Male,170.18,99.79032140000001,21.0,
31.0,Male,180.34,74.84274105,5.0,1.0
31.0,Female,160.02,63.502931800000006,3.0,3.0
46.0,Male,180.34,82.55381134000001,21.0,5.0
7.0,Male,121.92,27.2155422,21.0,3.0
38.0,Female,162.56,63.502931800000006,21.0,5.0
8.0,Female,127.0,36.287389600000004,21.0,3.0
2.0,Female,76.2,13.6077711,21.0,
52.0,Male,180.34,98.88313666,10.0,
50.0,Female,167.64000000000001,68.0388555,,10.0
21.0,Male,182.88,79.37866475,10.0,
52.0,Male,154.94,114.75886961,5.0,2.0
54.0,Female,170.18,74.84274105,5.0,5.0
50.0,Male,187.96,95.2543977,5.0,5.0
51.0,Female,165.1,69.39963261,15.0,1.0
49.0,Female,162.56,104.32624510000001,6.0,3.0
54.0,Male,187.96,102.05828325,2.0,5.0
46.0,Male,182.88,78.01788764,4.0,1.0
7.0,Male,137.16,28.12272694,6.0,0.0
6.0,Male,121.92,23.586803240000002,6.0,0.0
42.0,Female,165.1,68.0388555,2.0,0.0
5.0,Male,106.67999999999999,16.78291769,6.0,0.0
40.0,Female,152.4,56.69904625,20.0,5.0
11.0,Female,134.62,29.48350405,20.0,
9.0,Female,134.62,29.48350405,5.0,4.0
7.0,Male,121.92,22.6796185,6.0,3.5
3.0,Male,104.14,18.143694800000002,,
40.0,Male,182.88,83.91458845000001,10.0,6.0
75.0,Male,175.26,108.8621688,20.0,
74.0,Female,175.26,65.77089365,15.0,
63.0,Male,154.94,81.6466266,28.0,
60.0,Female,165.1,56.69904625,20.0,
35.0,Male,180.34,79.37866475,28.0,
54.0,Female,180.34,86.1825503,10.0,3.0
56.0,Male,185.42,92.98643585,10.0,3.0
53.0,Male,154.94,77.1107029,3.0,0.0
50.0,Female,175.26,58.9670081,5.0,0.0
19.0,Female,172.72,61.23496995,8.0,3.0
51.0,Male,172.72,117.9340162,7.0,8.0
53.0,Female,160.02,52.163122550000004,14.0,6.0
72.0,Male,180.34,72.57477920000001,8.0,0.0
44.0,Male,185.42,113.3980925,7.0,0.0
44.0,Female,154.94,61.23496995,14.0,2.0
59.0,Male,154.94,181.436948,3.0,0.0
50.0,Female,165.1,99.79032140000001,4.0,0.0
1.0,Female,71.12,13.6077711,10.0,
3.0,Female,96.52,18.143694800000002,10.0,
75.0,Male,175.26,79.37866475,6.0,0.0
69.0,Female,162.56,65.77089365,5.0,0.0
59.0,Female,167.64000000000001,81.6466266,8.0,
30.0,Female,167.64000000000001,61.23496995,10.0,10.0
28.0,Female,165.1,54.4310844,10.0,5.0
64.0,Male,154.94,95.2543977,9.0,1.0
39.0,Male,182.88,86.1825503,5.0,5.0
42.0,Male,185.42,84.82177319,15.0,5.0
0.0,Male,60.96,6.35029318,,
33.0,Female,167.64000000000001,97.52235955,5.0,2.0
3.0,Female,96.52,15.42214058,,
38.0,Female,170.18,81.6466266,10.0,
3.0,Male,106.67999999999999,14.968548210000002,40.0,
2.0,Male,73.66,12.24699399,40.0,
44.0,Male,180.34,90.718474,10.0,
37.0,Male,170.18,88.45051215000001,9.0,3.0
38.0,Female,157.48000000000002,79.37866475,7.0,0.0
41.0,Male,190.5,89.81128926000001,7.0,
38.0,Female,162.56,59.874192840000006,5.0,2.0
39.0,Male,175.26,81.6466266,70.0,5.0
57.0,Male,182.88,106.14061458,1.0,
48.0,Female,165.1,72.57477920000001,1.0,
47.0,Female,160.02,65.77089365,10.0,5.0
46.0,Male,175.26,81.6466266,10.0,5.0
70.0,Female,172.72,86.1825503,7.0,3.0
79.0,Male,154.94,68.0388555,28.0,6.0
44.0,Male,182.88,104.32624510000001,3.0,0.0
42.0,Female,162.56,77.1107029,3.0,2.0
8.0,Male,132.08,27.2155422,4.0,2.0
5.0,Female,111.75999999999999,18.143694800000002,2.0,1.0
7.0,Female,119.38,20.41165665,4.0,1.0
59.0,Female,160.02,79.37866475,35.0,
45.0,Male,180.34,68.0388555,3.0,3.0
14.0,Female,172.72,63.502931800000006,3.0,1.0
44.0,Female,170.18,63.502931800000006,3.0,2.0
16.0,Female,167.64000000000001,63.502931800000006,3.0,1.0
12.0,Female,157.48000000000002,38.55535145,3.0,2.0
55.0,Male,180.34,86.1825503,12.0,0.0
67.0,Female,167.64000000000001,68.0388555,45.0,
68.0,Male,187.96,78.92507238,24.0,1.0
39.0,Male,185.42,99.79032140000001,3.0,0.0
36.0,Female,170.18,72.57477920000001,5.0,0.0
6.0,Female,121.92,18.143694800000002,0.0,0.0
1.0,Male,91.44,10.886216880000001,0.0,0.0
8.0,Male,129.54,24.947580350000003,2.0,0.0
5.0,Female,104.14,18.143694800000002,2.0,0.0
6.0,Female,132.08,24.04039561,2.0,0.0
61.0,Female,172.72,108.8621688,4.0,3.0
63.0,Male,175.26,86.1825503,10.0,3.0
74.0,Female,167.64000000000001,61.23496995,0.0,
44.0,Male,180.34,71.66759446,60.0,10.0
45.0,Female,172.72,58.9670081,60.0,
8.0,Male,137.16,29.48350405,60.0,
6.0,Male,121.92,22.6796185,60.0,
54.0,Female,170.18,7.71107029,20.0,4.0
65.0,Male,154.94,84.36818082,,5.0
62.0,Female,167.64000000000001,61.23496995,,6.0
59.0,Female,157.48000000000002,61.23496995,7.0,1.0
92.0,Male,175.26,72.57477920000001,20.0,4.0
91.0,Female,160.02,81.6466266,10.0,2.0
64.0,Female,165.1,52.61671492,12.0,
70.0,Male,175.26,88.90410452,17.0,
51.0,Female,165.1,58.9670081,10.0,0.0
50.0,Male,170.18,63.502931800000006,7.0,7.0
16.0,Female,165.1,63.502931800000006,5.0,5.0
14.0,Female,175.26,54.4310844,5.0,5.0
79.0,Female,165.1,65.77089365,20.0,10.0
78.0,Male,187.96,89.81128926000001,30.0,15.0
56.0,Male,182.88,88.45051215000001,6.0,3.0
60.0,Female,154.94,47.62719885,6.0,6.0
24.0,Male,154.94,68.0388555,6.0,3.0
21.0,Male,187.96,83.91458845000001,6.0,3.0
58.0,Male,154.94,86.1825503,10.0,5.0
57.0,Female,167.64000000000001,58.9670081,10.0,5.0
14.0,Female,157.48000000000002,54.4310844,5.0,0.0
60.0,Male,180.34,72.57477920000001,16.0,1.0
60.0,Female,162.56,72.57477920000001,4.0,
39.0,Female,170.18,79.83225712000001,1.0,3.0
3.0,Female,63.5,12.70058636,10.0,5.0
39.0,Male,154.94,86.1825503,1.0,3.0
4.0,Male,99.06,18.143694800000002,10.0,5.0
81.0,Male,180.34,87.54332741,,
41.0,Male,182.88,90.718474,30.0,
46.0,Male,154.94,74.84274105,14.0,2.0
44.0,Female,160.02,56.69904625,7.0,5.0
16.0,Male,175.26,61.23496995,15.0,7.0
13.0,Female,160.02,47.62719885,10.0,10.0
77.0,Male,175.26,83.91458845000001,5.0,0.0
66.0,Female,157.48000000000002,65.77089365,24.0,
66.0,Male,154.94,92.98643585,2.0,
63.0,Female,160.02,63.502931800000006,2.0,
79.0,Male,154.94,90.718474,3.0,3.0
70.0,Female,160.02,56.24545388,10.0,
45.0,Male,187.96,87.54332741,3.0,
45.0,Female,172.72,63.502931800000006,4.0,
17.0,Female,154.94,63.502931800000006,2.0,10.0
9.0,Female,152.4,34.01942775,2.0,10.0
12.0,Female,172.72,58.9670081,2.0,10.0
49.0,Male,175.26,70.76040972,5.0,4.0
44.0,Female,154.94,50.80234544,14.0,2.0
6.0,Male,104.14,18.143694800000002,15.0,1.0
67.0,Male,203.2,81.6466266,5.0,3.0
60.0,Female,198.12,77.1107029,4.0,4.0
54.0,Male,175.26,61.23496995,16.0,6.0
51.0,Female,157.48000000000002,61.23496995,10.0,6.0
13.0,Male,170.18,49.895160700000005,6.0,4.0
58.0,Male,154.94,83.00740371,10.0,2.0
55.0,Female,172.72,65.77089365,10.0,2.0
10.0,Female,152.4,49.895160700000005,15.0,4.0
35.0,Male,185.42,79.37866475,10.0,1.0
36.0,Female,162.56,58.513415730000006,10.0,0.0
4.0,Female,101.6,18.143694800000002,14.0,0.0
0.0,Female,33.02,8.164662660000001,0.0,0.0
2.0,Female,83.82,10.886216880000001,14.0,0.0
59.0,Male,187.96,74.84274105,5.0,3.0
57.0,Female,167.64000000000001,68.0388555,3.0,2.0
53.0,Female,170.18,68.0388555,7.0,
53.0,Male,182.88,86.1825503,2.0,2.0
25.0,Male,175.26,74.84274105,2.0,
63.0,Male,175.26,74.84274105,20.0,8.0
61.0,Female,154.94,58.9670081,18.0,2.0
60.0,Male,182.88,83.91458845000001,5.0,10.0
59.0,Female,160.02,49.895160700000005,5.0,5.0
61.0,Male,182.88,74.84274105,,12.0
62.0,Female,180.34,68.0388555,,6.0
39.0,Male,185.42,95.2543977,7.0,3.0
39.0,Female,154.94,77.1107029,7.0,
9.0,Male,134.62,36.287389600000004,,5.0
8.0,Male,132.08,30.390688790000002,,5.0
64.0,Male,172.72,88.45051215000001,10.0,
68.0,Female,162.56,90.718474,,
88.0,Male,170.18,70.76040972,,
86.0,Female,157.48000000000002,57.152638620000005,,
35.0,Male,187.96,90.718474,8.0,8.0
33.0,Female,172.72,58.9670081,4.0,20.0
38.0,Male,185.42,86.1825503,2.0,2.0
34.0,Female,162.56,61.23496995,2.0,2.0
6.0,Male,114.3,27.2155422,2.0,2.0
4.0,Male,91.44,18.59728717,2.0,2.0
2.0,Female,78.74000000000001,12.70058636,4.0,0.0
72.0,Female,167.64000000000001,68.0388555,5.0,0.0
59.0,Female,162.56,54.4310844,4.0,2.0
51.0,Male,172.72,99.79032140000001,8.0,3.0
51.0,Female,157.48000000000002,54.4310844,20.0,3.0
21.0,Male,172.72,68.0388555,5.0,0.0
19.0,Female,160.02,61.23496995,5.0,0.0
49.0,Male,154.94,97.52235955,5.0,
48.0,Female,124.46000000000001,45.359237,5.0,
17.0,Female,149.86,49.895160700000005,5.0,
14.0,Female,152.4,49.895160700000005,5.0,
47.0,Male,193.04,108.8621688,15.0,5.0
56.0,Female,170.18,77.1107029,7.0,
55.0,Male,190.5,136.077711,4.0,3.0
51.0,Female,154.94,65.77089365,5.0,
56.0,Male,190.5,81.6466266,10.0,2.0
20.0,Male,182.88,72.57477920000001,5.0,5.0
12.0,Female,167.64000000000001,52.163122550000004,5.0,
45.0,Male,162.56,58.9670081,10.0,9.0
45.0,Female,154.94,54.4310844,20.0,0.0
67.0,Female,162.56,72.57477920000001,5.0,0.0
71.0,Male,170.18,77.1107029,5.0,15.0
53.0,Male,187.96,117.9340162,15.0,10.0
53.0,Female,152.4,47.62719885,20.0,5.0
16.0,Female,160.02,49.895160700000005,15.0,5.0
15.0,Male,182.88,58.9670081,15.0,10.0
42.0,Male,154.94,90.718474,5.0,4.0
47.0,Female,175.26,65.77089365,5.0,0.0
18.0,Female,165.1,54.4310844,5.0,5.0
45.0,Male,167.64000000000001,58.9670081,14.0,4.0
45.0,Female,160.02,45.359237,14.0,8.0
18.0,Male,154.94,77.1107029,14.0,14.0
16.0,Female,157.48000000000002,45.359237,14.0,16.0
13.0,Female,157.48000000000002,45.359237,14.0,10.0
42.0,Female,167.64000000000001,63.502931800000006,3.0,1.0
43.0,Male,187.96,90.718474,15.0,3.0
6.0,Male,121.92,29.48350405,40.0,21.0
44.0,Male,154.94,92.98643585,10.0,0.0
14.0,Female,170.18,72.57477920000001,6.0,0.0
45.0,Female,175.26,65.77089365,14.0,0.0
18.0,Male,187.96,95.2543977,12.0,4.0
9.0,Female,157.48000000000002,49.895160700000005,8.0,2.0
67.0,Female,167.64000000000001,45.359237,30.0,
52.0,Female,172.72,62.59574706,,8.0
57.0,Male,167.64000000000001,74.38914868,20.0,
51.0,Male,195.57999999999998,124.73790175,2.0,
64.0,Male,154.94,68.0388555,,4.0
60.0,Female,165.1,113.3980925,0.0,0.0
74.0,Male,182.88,108.8621688,40.0,
72.0,Female,165.1,77.1107029,40.0,
45.0,Male,182.88,104.32624510000001,6.0,
43.0,Female,172.72,68.0388555,6.0,9.0
15.0,Male,165.1,58.9670081,6.0,6.0
12.0,Female,124.46000000000001,34.01942775,3.0,5.0
49.0,Female,175.26,70.30681735,6.0,4.0
20.0,Female,170.18,63.502931800000006,4.0,10.0
22.0,Male,195.57999999999998,97.52235955,5.0,3.0
16.0,Male,190.5,86.1825503,4.0,10.0
50.0,Male,187.96,102.05828325,6.0,5.0
74.0,Male,190.5,131.5417873,0.0,0.0
40.0,Female,165.1,90.718474,0.0,0.0
46.0,Male,187.96,99.79032140000001,12.0,0.0
46.0,Female,157.48000000000002,58.9670081,5.0,0.0
18.0,Female,167.64000000000001,81.6466266,3.0,0.0
48.0,Male,172.72,72.57477920000001,10.0,1.0
18.0,Male,182.88,72.57477920000001,5.0,14.0
16.0,Male,190.5,83.91458845000001,5.0,14.0
57.0,Male,154.94,79.37866475,4.0,1.0
54.0,Female,167.64000000000001,52.163122550000004,10.0,
25.0,Male,182.88,63.502931800000006,7.0,2.0
19.0,Male,187.96,77.1107029,7.0,2.0
73.0,Male,185.42,131.5417873,15.0,5.0
64.0,Female,167.64000000000001,90.718474,15.0,5.0
53.0,Male,185.42,86.1825503,14.0,6.0
53.0,Female,154.94,58.9670081,18.0,7.0
13.0,Male,149.86,37.648166710000005,21.0,16.0
43.0,Female,180.34,77.1107029,5.0,2.0
13.0,Female,165.1,45.359237,6.0,0.0
11.0,Female,160.02,45.359237,3.0,0.0
50.0,Male,182.88,88.45051215000001,3.0,1.0
61.0,Female,165.1,72.57477920000001,15.0,2.0
62.0,Male,182.88,99.79032140000001,10.0,0.0
69.0,Male,180.34,107.95498406,6.0,
54.0,Female,154.94,58.9670081,4.0,2.0
68.0,Male,182.88,97.52235955,5.0,1.0
69.0,Male,170.18,90.718474,25.0,
27.0,Female,162.56,58.9670081,15.0,
63.0,Male,175.26,78.01788764,2.0,3.0
50.0,Male,154.94,83.91458845000001,15.0,7.0
46.0,Female,167.64000000000001,57.152638620000005,20.0,10.0
18.0,Male,193.04,68.94604024,35.0,16.0
57.0,Male,182.88,100.24391377,20.0,0.0
56.0,Female,165.1,63.502931800000006,25.0,0.0
38.0,Male,203.2,95.2543977,4.0,
78.0,Male,180.34,99.79032140000001,7.0,
77.0,Female,154.94,49.895160700000005,14.0,
63.0,Male,187.96,86.1825503,28.0,
29.0,Female,172.72,58.9670081,15.0,3.0
30.0,Male,187.96,79.37866475,4.0,20.0
54.0,Male,175.26,70.30681735,4.0,2.0
45.0,Female,154.94,74.84274105,4.0,
83.0,Male,154.94,63.502931800000006,,
85.0,Female,165.1,58.513415730000006,,
48.0,Male,185.42,81.6466266,,
82.0,Male,154.94,77.1107029,21.0,
44.0,Male,190.5,77.1107029,12.0,3.0
13.0,Male,152.4,38.55535145,21.0,2.0
43.0,Female,162.56,58.9670081,28.0,4.0
15.0,Female,160.02,48.534383590000004,21.0,6.0
8.0,Female,152.4,38.55535145,21.0,2.0
51.0,Male,185.42,88.45051215000001,8.0,2.0
50.0,Female,167.64000000000001,72.57477920000001,6.0,1.0
42.0,Male,187.96,90.718474,5.0,
43.0,Female,154.94,104.32624510000001,8.0,
9.0,Female,124.46000000000001,38.55535145,5.0,10.0
7.0,Male,142.24,38.55535145,5.0,10.0
26.0,Male,180.34,90.718474,10.0,
28.0,Female,167.64000000000001,90.718474,10.0,
45.0,Male,175.26,63.502931800000006,5.0,0.0
43.0,Female,162.56,77.1107029,7.0,0.0
12.0,Female,152.4,40.8233133,5.0,2.0
40.0,Male,175.26,68.0388555,15.0,0.0
51.0,Male,182.88,86.1825503,3.0,0.0
54.0,Female,160.02,65.77089365,6.0,0.0
24.0,Female,157.48000000000002,58.9670081,5.0,2.0
16.0,Male,190.5,88.45051215000001,3.0,6.0
63.0,Male,182.88,97.52235955,6.0,0.0
62.0,Female,157.48000000000002,58.9670081,20.0,0.0
66.0,Female,172.72,92.98643585,14.0,0.0
67.0,Male,182.88,99.79032140000001,20.0,6.0
39.0,Female,172.72,61.23496995,28.0,2.0
55.0,Female,172.72,56.69904625,10.0,3.0
66.0,Male,172.72,90.718474,2.0,0.0
59.0,Male,167.64000000000001,79.37866475,6.0,0.0
58.0,Female,175.26,81.6466266,8.0,0.0
20.0,Male,170.18,72.57477920000001,4.0,0.0
15.0,Female,167.64000000000001,72.57477920000001,4.0,4.0
30.0,Male,187.96,79.37866475,4.0,4.0
30.0,Female,167.64000000000001,59.874192840000006,10.0,6.0
6.0,Male,121.92,18.143694800000002,15.0,6.0
4.0,Female,106.67999999999999,14.06136347,15.0,6.0
36.0,Male,172.72,72.57477920000001,16.0,2.0
6.0,Male,121.92,20.41165665,30.0,0.0
37.0,Female,162.56,61.23496995,23.0,
9.0,Female,134.62,29.02991168,30.0,
50.0,Male,175.26,63.502931800000006,3.0,0.0
57.0,Male,175.26,83.91458845000001,5.0,5.0
51.0,Female,165.1,58.9670081,5.0,3.0
53.0,Male,193.04,95.2543977,3.0,1.0
47.0,Female,172.72,86.1825503,3.0,1.0
14.0,Male,180.34,61.23496995,5.0,0.0
12.0,Female,162.56,47.62719885,3.0,2.0
50.0,Male,182.88,77.1107029,2.0,
55.0,Male,182.88,97.52235955,1.0,1.0
51.0,Female,165.1,56.24545388,3.0,
21.0,Male,185.42,72.57477920000001,3.0,
18.0,Male,154.94,72.57477920000001,5.0,
62.0,Male,187.96,81.6466266,30.0,10.0
57.0,Female,170.18,54.4310844,30.0,5.0
61.0,Male,175.26,108.8621688,5.0,
53.0,Female,172.72,72.57477920000001,5.0,
89.0,Female,162.56,54.4310844,57.0,
91.0,Male,154.94,58.9670081,0.0,0.0
89.0,Female,160.02,66.67807839000001,2.0,
65.0,Male,182.88,77.1107029,18.0,1.0
62.0,Female,180.34,70.30681735,22.0,1.0
69.0,Male,160.02,81.6466266,5.0,0.0
69.0,Female,165.1,58.9670081,4.0,0.0
60.0,Male,187.96,95.70799007000001,30.0,0.0
17.0,Female,167.64000000000001,56.69904625,20.0,4.0
57.0,Female,160.02,74.84274105,7.0,0.0
22.0,Male,185.42,70.30681735,30.0,5.0
50.0,Male,170.18,104.32624510000001,10.0,0.0
